Record ID,Status,Brand Name,Model Number,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL
73234,Approved,lenovo,LT1913pA,"Australia,Fiji,New Zealand",China,47.996,LCD (LED),64.0,0.19,5.38754938545,5.0,,http://www.lenovo.com/
73233,Approved,lenovo,LT1953wA,"Australia,Fiji,New Zealand",China,48.142,LCD (LED),61.0,0.2,5.39636324375,5.0,,http://www.lenovo.com/
79597,Approved,AOC,315LM00001,"Australia,Fiji,New Zealand",China,80.131,LCD (LED),150.0,0.363,4.41881023121,4.0,,
74073,Approved,PHILIPS,234E5Q,"Australia,New Zealand",Taiwan,58.421,LCD (LED),91.0,0.23,4.5651703364,4.5,,http://www.philips.com/
73967,Approved,PHILIPS,C271P4Q,"Australia,Fiji,New Zealand",Taiwan,68.566,LCD (LED),132.0,0.5,3.91627402267,3.5,,http://www.philips.com/
75140,Approved,SHARP,PN-K322B,"Australia,Fiji,New Zealand",China,80.076,LCD (LED),226.0,0.587,2.57696903575,2.5,,
73486,Approved,AOC,195LM00003,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),66.0,0.43,5.19830987702,5.0,,http://www.aocmonitorap.com/
73410,Approved,AOC,290LM00001,"Australia,Fiji,New Zealand",China,73.019,LCD (LED),128.0,0.5,3.88663506539,3.5,,http://www.aocmonitorap.com/
73237,Approved,lenovo,LT2252wA,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),76.0,0.21,5.25547645714,5.0,,http://www.lenovo.com/
74595,Approved,DELL,S2440Lb,"Australia,Fiji,New Zealand",China,60.939,LCD (LED),69.0,0.34,6.06610118113,6.0,,
74566,Approved,lenovo,E2223swA,"Australia,Fiji,New Zealand",China,57.533,LCD (LED),76.0,0.65,5.35106169651,5.0,,http://www.lenovo.com/
74544,Approved,ViewSonic,VS14441,"Australia,New Zealand",China,55.871,LCD,83.99,0.3,4.80774633614,4.5,,http://www.viewsonic.com/
74480,Approved,DELL,P2414Hb,"Australia,Fiji,New Zealand",China,60.444,LCD (LED),80.0,0.25,5.34848436229,5.0,,
73360,Approved,hp,W2072a,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),78.0,0.28,4.44967034126,4.0,,http://www.hp.com/
73360,Approved,hp,HSTND-3491-A,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),78.0,0.28,4.44967034126,4.0,,http://www.hp.com/
73358,Approved,hp,LV2011,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),76.0,0.3,4.56607740859,4.5,,http://www.hp.com/
73358,Approved,hp,HSTND-3481-A,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),76.0,0.3,4.56607740859,4.5,,http://www.hp.com/
73330,Approved,hp,E221,"Australia,New Zealand",China,54.683,LCD (LED),88.0,0.3,4.32379822479,4.0,,http://www.hp.com/
73330,Approved,hp,HSTND-3701-A,"Australia,New Zealand",China,54.683,LCD (LED),88.0,0.3,4.32379822479,4.0,,http://www.hp.com/
73330,Approved,hp,Z22i,"Australia,New Zealand",China,54.683,LCD (LED),88.0,0.3,4.32379822479,4.0,,http://www.hp.com/
73329,Approved,hp,HSTND-3431-A,"Australia,New Zealand",China,43.271,LCD (LED),74.0,0.7,4.18778730008,4.0,,http://www.hp.com/
73329,Approved,hp,L6017tm,"Australia,New Zealand",China,43.271,LCD (LED),74.0,0.7,4.18778730008,4.0,,http://www.hp.com/
73322,Approved,hp,HSTND-3551-A,"Australia,New Zealand",China,54.683,LCD (LED),94.0,0.4,4.02821286101,4.0,,http://www.hp.com/
73322,Approved,hp,L2206tmp,"Australia,New Zealand",China,54.683,LCD (LED),94.0,0.4,4.02821286101,4.0,,http://www.hp.com/
73322,Approved,hp,L2206tm,"Australia,New Zealand",China,54.683,LCD (LED),94.0,0.4,4.02821286101,4.0,,http://www.hp.com/
73312,Approved,hp,HSTND-3691-L,"Australia,New Zealand",China,50.806,LCD (LED),74.0,0.3,4.68580911097,4.5,,http://www.hp.com/
73312,Approved,hp,HSTND-3691-A,"Australia,New Zealand",China,50.806,LCD (LED),74.0,0.3,4.68580911097,4.5,,http://www.hp.com/
73312,Approved,hp,E201,"Australia,New Zealand",China,50.806,LCD (LED),74.0,0.3,4.68580911097,4.5,,http://www.hp.com/
73311,Approved,hp,HSTND-3871-A,"Australia,New Zealand",China,58.421,LCD (LED),90.0,1.62,4.61468929458,4.5,,http://www.hp.com/
73311,Approved,hp,23tm,"Australia,New Zealand",China,58.421,LCD (LED),90.0,1.62,4.61468929458,4.5,,http://www.hp.com/
74651,Approved,HP,P201 HSTND-3731-F ,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),56.0,0.33,5.93456585394,5.5,,
73321,Approved,hp,HSTND-3751-A,"Australia,Fiji,New Zealand",China,58.487,LCD (LED),101.0,0.3,4.10476279495,4.0,,http://www.hp.com/
73321,Approved,hp,P231,"Australia,Fiji,New Zealand",China,58.487,LCD (LED),101.0,0.3,4.10476279495,4.0,,http://www.hp.com/
73327,Approved,hp,HSTND-3441-A,"Australia,New Zealand",China,38.014,LCD (LED),60.0,0.7,4.47177830807,4.0,,http://www.hp.com/
73327,Approved,hp,L6015tm,"Australia,New Zealand",China,38.014,LCD (LED),60.0,0.7,4.47177830807,4.0,,http://www.hp.com/
75162,Approved,Dell,P2312Ht,"Australia,Fiji,New Zealand",China,58.385,LCD,57.0,0.15,6.65610392106,6.0,,
75160,Approved,Dell,P2012Ht,"Australia,Fiji,New Zealand",China,50.818,LCD,48.0,0.2,6.6257920915,6.0,,
74018,Approved,AOC,215LM00030,"Australia,New Zealand",China,54.674,LCD (LED),84.0,0.28,4.53166652797,4.5,,http://www.aocmonitorap.com/
74378,Approved,SAMSUNG ELECTRONICS,S27B970DS,"Australia,Fiji,New Zealand","""Korea, Republic of""",68.506,LCD (LED),177.0,0.4,2.5967401759,2.5,,http://www.samsung.com.au
74528,Approved,ViewSonic,VS15465,"Australia,New Zealand",China,58.422,LCD,101.0,0.3,4.0978404495,4.0,,http://www.viewsonic.com/
74692,Approved,ViewSonic,VS15052,"Australia,New Zealand",China,54.625,LCD (LED),84.0,0.28,4.52599675467,4.5,,http://www.viewsonic.com/
74167,Approved,AOC,236LM00011,"Australia,New Zealand",China,59.81,LCD (LED),98.0,0.34,4.37618981967,4.0,,http://www.aocmonitorap.com/
74535,Approved,ViewSonic,VS15453,"Australia,New Zealand",China,59.81,LCD,77.0,0.3,5.45693831272,5.0,,http://www.viewsonic.com/
74593,Approved,AOC,215LM00019,"Australia,New Zealand",China,54.683,LCD (LED),101.0,0.3,3.70633156913,3.5,,http://www.aocmonitorap.com/
74611,Approved,AOC,195LM00002,"Australia,New Zealand",China,52.289,LCD (LED),72.0,0.24,4.86312083587,4.5,,http://www.aocmonitorap.com/
74072,Approved,PHILIPS,233V5L,"Australia,New Zealand",Taiwan,58.421,LCD (LED),91.0,0.18,4.5651703364,4.5,,http://www.philips.com/
73764,Approved,SAMSUNG ELECTRONICS,S22C450BW,"Australia,Fiji,New Zealand","""Korea, Republic of""",55.883,LCD (LED),81.0,0.21,4.97044333814,4.5,,http://www.samsung.com.au
74067,Approved,PHILIPS,200V4L,"Australia,New Zealand",China,49.565,LCD (LED),85.0,0.23,3.93041081072,3.5,,http://www.philips.com/
74660,Approved,DELL,E2213Hb,"Australia,Fiji,New Zealand",China,54.626,LCD (LED),65.0,0.19,5.67671718664,5.5,,
74076,Approved,PHILIPS,274G5D,"Australia,New Zealand",Taiwan,68.599,LCD (LED),136.0,0.34,3.78558533757,3.5,,http://www.philips.com/
74075,Approved,PHILIPS,239C4Q,"Australia,New Zealand",Taiwan,58.421,LCD (LED),86.0,0.35,4.81842529237,4.5,,http://www.philips.com/
74074,Approved,PHILIPS,234G5D,"Australia,New Zealand",Taiwan,58.421,LCD (LED),86.0,0.38,4.81842529237,4.5,,http://www.philips.com/
74030,Approved,AOC,230LM00026,"Australia,New Zealand",China,58.421,LCD (LED),94.0,0.34,4.41981423912,4.0,,http://www.aocmonitorap.com/
74029,Approved,AOC,230LM00025,"Australia,New Zealand",China,58.421,LCD (LED),96.0,0.41,4.32546506759,4.0,,http://www.aocmonitorap.com/
74028,Approved,AOC,215LM00036,"Australia,New Zealand",China,54.621,LCD (LED),94.0,0.28,4.02158461487,4.0,,http://www.aocmonitorap.com/
74026,Approved,PHILIPS,231C5T,"Australia,New Zealand",Taiwan,58.422,LCD (LED),85.0,0.42,4.87074766252,4.5,,http://www.philips.com/
74025,Approved,PHILIPS,243V5L,"Australia,New Zealand",Taiwan,59.809,LCD (LED),94.0,1.0,4.56303439938,4.5,,http://www.philips.com/
74013,Approved,PHILIPS,247E4L,"Australia,New Zealand",Taiwan,59.809,LCD (LED),82.0,0.3,5.17508674954,5.0,,http://www.philips.com/
74012,Approved,PHILIPS,220P4L,"Australia,New Zealand",Taiwan,55.868,LCD (LED),74.0,0.1,5.37498807612,5.0,,http://www.philips.com/
74001,Approved,lenovo,LT2013swA,"Australia,New Zealand",China,49.411,LCD (LED),62.0,0.22,5.28188634785,5.0,,http://www.lenovo.com/
73960,Approved,PHILIPS,236V4L,"Australia,New Zealand",Taiwan,58.421,LCD (LED),91.0,0.16,4.5651703364,4.5,,http://www.philips.com/
73924,Approved,AOC,240LM00010,"Australia,New Zealand",Taiwan,60.969,LCD (LED),90.0,0.69,4.87667520067,4.5,,http://www.aocmonitorap.com/
73874,Approved,PHILIPS,244E5Q,"Australia,New Zealand",China,60.47,LCD (LED),110.0,0.25,3.926398194,3.5,,http://www.philips.com/
73873,Approved,PHILIPS,226V4L,"Australia,New Zealand",China,54.687,LCD (LED),105.0,0.24,3.53262488523,3.5,,http://www.philips.com/
73872,Approved,PHILIPS,226V3L,"Australia,New Zealand",China,55.073,LCD (LED),90.0,0.19,4.26421156682,4.0,,http://www.philips.com/
73871,Approved,PHILIPS,223V5L,"Australia,New Zealand",China,54.687,LCD (LED),94.0,0.35,4.0285637875,4.0,,http://www.philips.com/
73866,Approved,PHILIPS,C240P4Q,"Australia,Fiji,New Zealand",Taiwan,64.997,LCD (LED),84.0,0.47,5.79799085781,5.5,,http://www.philips.com/
73855,Approved,SAMSUNG ELECTRONICS,S24C750P,"Australia,Fiji,New Zealand","""Korea, Republic of""",60.939,LCD (LED),131.0,0.18,3.19310388935,3.0,,http://www.samsung.com.au
73850,Approved,PHILIPS,242G5D,"Australia,New Zealand",Taiwan,60.965,LCD (LED),84.0,0.5,5.18552307685,5.0,,http://www.philips.com/
73849,Approved,PHILIPS,241P4Q,"Australia,New Zealand",Taiwan,60.965,LCD (LED),106.0,1.0,4.143044843,4.0,,http://www.philips.com/
73848,Approved,PHILIPS,240S4L,"Australia,New Zealand",Taiwan,61.132,LCD (LED),89.0,0.14,5.10197413518,5.0,,http://www.philips.com/
73847,Approved,PHILIPS,240B4L,"Australia,New Zealand",Taiwan,61.132,LCD (LED),99.0,0.3,4.6247769239,4.5,,http://www.philips.com/
73846,Approved,PHILIPS,221P3L,"Australia,New Zealand",Taiwan,54.687,LCD (LED),89.0,0.2,4.27351109705,4.0,,http://www.philips.com/
73845,Approved,PHILIPS,221B3L,"Australia,New Zealand",Taiwan,54.687,LCD (LED),87.0,0.2,4.37536593867,4.0,,http://www.philips.com/
73837,Approved,SAMSUNG ELECTRONICS,S20C300BL,"Australia,Fiji,New Zealand","""Korea, Republic of""",49.371,LCD (LED),58.0,0.18,5.59877786266,5.5,,http://www.samsung.com.au
73836,Approved,SAMSUNG ELECTRONICS,S23C350H,"Australia,Fiji,New Zealand","""Korea, Republic of""",58.521,LCD (LED),93.0,0.28,4.47874722224,4.0,,http://www.samsung.com.au
73834,Approved,SAMSUNG ELECTRONICS,S24C300HL,"Australia,Fiji,New Zealand","""Korea, Republic of""",59.774,LCD (LED),101.0,0.3,4.23719593711,4.0,,http://www.samsung.com.au
73833,Approved,SAMSUNG ELECTRONICS,S27C350H,"Australia,Fiji,New Zealand","""Korea, Republic of""",68.506,LCD (LED),136.0,0.28,3.77757128343,3.5,,http://www.samsung.com.au
73832,Approved,SAMSUNG ELECTRONICS,S22C350H,"Australia,Fiji,New Zealand","""Korea, Republic of""",54.626,LCD (LED),86.0,0.29,4.42209869236,4.0,,http://www.samsung.com.au
73831,Approved,SAMSUNG ELECTRONICS,S22C300B,"Australia,Fiji,New Zealand","""Korea, Republic of""",54.626,LCD (LED),86.0,0.29,4.42209869236,4.0,,http://www.samsung.com.au
73829,Approved,SAMSUNG ELECTRONICS,S24C200BL,"Australia,Fiji,New Zealand","""Korea, Republic of""",59.774,LCD (LED),91.0,0.11,4.70443332627,4.5,,http://www.samsung.com.au
73821,Approved,HP,20fi (HSTND-3611-N),"Australia,New Zealand",China,50.822,LCD (LED),69.0,0.51,5.00028567516,5.0,http://www.tuv.com/,
73820,Approved,HP,E231,"Australia,Fiji,New Zealand",China,58.421,LCD,75.0,0.28,5.43173028903,5.0,http://www.tuv.com/,
73818,Approved,HP Compaq,L2311c,"Australia,Fiji,New Zealand",China,58.421,LCD,106.0,0.37,3.88137860493,3.5,http://www.tuv.com/,
73815,Approved,HP,P221,"Australia,Fiji,New Zealand",China,54.687,LCD,72.0,0.45,5.22343884297,5.0,http://www.tuv.com/,
73780,Approved,PHILIPS,298X4Q,"Australia,New Zealand",Taiwan,75.928,LCD (LED),176.0,0.5,2.84282709672,2.5,,http://www.philips.com/
73778,Approved,PHILIPS,273V5L,"Australia,New Zealand",Taiwan,68.589,LCD (LED),106.0,1.0,4.90054781462,4.5,,http://www.philips.com/
73775,Approved,PHILIPS,273E3L,"Australia,New Zealand",Taiwan,68.599,LCD (LED),101.0,0.23,5.11896184405,5.0,,http://www.philips.com/
73774,Approved,PHILIPS,272P4Q,"Australia,New Zealand",Taiwan,68.554,LCD (LED),150.0,0.23,3.33923179094,3.0,,http://www.philips.com/
73772,Approved,PHILIPS,241B4L,"Australia,New Zealand",Taiwan,60.965,LCD (LED),106.0,1.0,4.143044843,4.0,,http://www.philips.com/
73770,Approved,PHILIPS,220B4L,"Australia,New Zealand",Taiwan,55.868,LCD (LED),74.0,0.1,5.37498807612,5.0,,http://www.philips.com/
73750,Approved,SAMSUNG ELECTRONICS,S24B150BL,"Australia,Fiji,New Zealand","""Korea, Republic of""",59.774,LCD (LED),83.0,0.42,5.11680867021,5.0,,http://www.samsung.com.au
73747,Approved,SAMSUNG ELECTRONICS,S19B420BW,"Australia,Fiji,New Zealand","""Korea, Republic of""",48.113,LCD (LED),68.0,0.32,4.90637840325,4.5,,http://www.samsung.com.au
73728,Approved,AOC,195LM00001,"Australia,New Zealand",China,49.407,LCD (LED),51.0,0.28,6.18364943899,6.0,,http://www.aocmonitorap.com/
73740,Approved,AOC,230LM00023,"Australia,New Zealand",China,58.421,LCD (LED),94.0,0.23,4.41981423912,4.0,,http://www.aocmonitorap.com/
73733,Approved,SAMSUNG ELECTRONICS,S23B350H,"Australia,Fiji,New Zealand","""Korea, Republic of""",58.521,LCD (LED),102.0,0.21,4.06478356706,4.0,,http://www.samsung.com.au
73731,Approved,SAMSUNG ELECTRONICS,S22B150N,"Australia,Fiji,New Zealand","""Korea, Republic of""",54.626,LCD (LED),84.0,0.32,4.52754873683,4.5,,http://www.samsung.com.au
73666,Approved,AOC,230LM00024,"Australia,New Zealand",China,58.421,LCD (LED),88.0,0.41,4.7153996029,4.5,,http://www.aocmonitorap.com/
73665,Approved,AOC,230LM00022,"Australia,New Zealand",China,58.421,LCD (LED),87.0,0.36,4.76661639029,4.5,,http://www.aocmonitorap.com/
73659,Approved,FUJITSU,B24W-6,"Australia,New Zealand",Germany,61.132,LCD (LED),81.0,0.4,5.52406661558,5.5,,http://www.fujitsu.com/
73657,Approved,FUJITSU,B23T-6,"Australia,New Zealand",Germany,58.487,LCD (LED),84.0,0.33,4.93070518455,4.5,,http://www.fujitsu.com/
73656,Approved,FUJITSU,B22T-7,"Australia,New Zealand",Germany,54.621,LCD (LED),77.0,0.7,4.91558024792,4.5,,http://www.fujitsu.com/
73647,Approved,PHILIPS,17S4,"Australia,New Zealand",Taiwan,43.275,LCD (LED),74.0,0.3,4.1883127874,4.0,,http://www.philips.com/
73543,Approved,PHILIPS,274E5Q,"Australia,New Zealand",Taiwan,68.599,LCD (LED),128.0,0.37,4.05726973741,4.0,,http://www.philips.com/
73415,Approved,Dell,S2240Lc,"Australia,Fiji,New Zealand",China,54.625,LCD (LED),64.0,0.28,5.74464597793,5.5,,http://www.dell.com/
73392,Approved,hp,E231,"Australia,New Zealand",China,58.421,LCD (LED),91.0,0.33,4.5651703364,4.5,,http://www.hp.com/
73392,Approved,hp,HSTND-3711-L,"Australia,New Zealand",China,58.421,LCD (LED),91.0,0.33,4.5651703364,4.5,,http://www.hp.com/
73397,Approved,hp,HSTND-3521-A,"Australia,New Zealand",China,58.421,LCD (LED),106.0,0.27,3.881397103,3.5,,http://www.hp.com/
73397,Approved,hp,W2371d,"Australia,New Zealand",China,58.421,LCD (LED),106.0,0.27,3.881397103,3.5,,http://www.hp.com/
73325,Approved,hp,HSTND-3451-A,"Australia,New Zealand",China,26.3,LCD (LED),32.0,0.5,5.94289950721,5.5,,http://www.hp.com/
73325,Approved,hp,L6010,"Australia,New Zealand",China,26.3,LCD (LED),32.0,0.5,5.94289950721,5.5,,http://www.hp.com/
73261,Approved,lenovo,LT1952pwD,"Australia,Fiji,New Zealand",China,48.142,LCD,65.0,0.39,5.1117329896,5.0,http://www.tuv.com/,
73213,Approved,DELL,P1914Sf,"Australia,Fiji,New Zealand",China,48.192,LCD,60.0,0.27,5.69939609585,5.5,http://www.tuv.com/,
73199,Approved,lenovo,LS1922wA,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),46.0,0.27,6.4031880868,6.0,,http://www.lenovo.com/
72916,Approved,DELL,E2014Hf,"Australia,Fiji,New Zealand",China,49.407,LCD,57.0,0.19,5.6852006402,5.5,http://www.tuv.com/,
78017,Approved,AOC,238LM00003,"Australia,New Zealand",China,60.47,LCD (LED),93.0,0.32,4.67874291403,4.5,,http://www.aocmonitorap.com/
78016,Approved,AOC,195LM00006,"Australia,New Zealand",China,49.411,LCD (LED),66.0,0.201,5.00170636231,5.0,,http://www.aocmonitorap.com/
79082,Approved,LG,34UM65,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",86.603,LCD (LED),127.0,0.28,5.07321895605,5.0,http://www.lge.com.au/,http://www.lge.com.au/
80060,Approved,BenQ,VZ2350HM,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),76.0,0.39,5.37239136147,5.0,,
80060,Approved,BenQ,VZ2350,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),76.0,0.39,5.37239136147,5.0,,
79895,Approved,LG,27M45VA,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",68.599,LCD,110.0,0.264,4.73638525871,4.5,,
79294,Approved,LG,24MP76HMB,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",60.468,LCD,90.0,0.17,4.82587051479,4.5,,
80056,Approved,AOC,215LM00041,"Australia,New Zealand",China,54.687,LCD (LED),94.0,0.42,4.0285637875,4.0,,http://www.aocmonitorap.com/
74690,Approved,ViewSonic,VS14886,"Australia,New Zealand",China,68.599,LCD (LED),94.0,0.38,5.44079989493,5.0,,http://www.viewsonic.com/
74723,Approved,HP,23fi (HSTND-3631-N),"Australia,New Zealand",China,58.421,LCD (LED),89.0,0.51,4.6647430506,4.5,http://www.amtran.com/,
74590,Approved,DELL,E1713Sb,"Australia,Fiji,New Zealand",China,43.26,LCD,59.0,0.22,5.2008870082,5.0,,
74591,Approved,DELL,S2240Tb,"Australia,Fiji,New Zealand",China,54.626,LCD (LED),67.0,0.28,5.54090618374,5.5,,
74724,Approved,HP,25xi (HSTND-3641-N),"Australia,New Zealand",China,63.444,LCD (LED),91.0,0.42,5.07765243786,5.0,http://www.amtran.com/,
74584,Approved,DELL,P2212Hb,"Australia,Fiji,New Zealand",China,54.626,LCD (LED),65.0,0.1,5.67671718664,5.5,,
75395,Approved,Fujitsu,E20T-6 LED,"Australia,Fiji,New Zealand",China,50.818,LCD,50.0,0.38,6.44285158401,6.0,,
74536,Approved,ViewSonic,VS15451,"Australia,New Zealand",China,54.625,LCD,98.0,0.28,3.83518279694,3.5,,http://www.viewsonic.com/
74599,Approved,ViewSonic,VS15153,"Australia,New Zealand",China,59.774,LCD (LED),87.0,0.22,4.90587938016,4.5,,http://www.viewsonic.com/
74547,Approved,ViewSonic,VS13818,"Australia,New Zealand",China,54.683,LCD,82.0,0.2,4.64026521117,4.5,,http://www.viewsonic.com/
75558,Approved,NEC,EA234WMi,"Australia,New Zealand",China,58.421,LCD (LED),82.0,0.36,5.03186658928,5.0,http://www.nec-display.com/global/,http://www.nec.com.au
75243,Approved,ViewSonic,VS15560,"Australia,New Zealand",China,54.626,LCD (LED),70.0,0.18,5.34460822934,5.0,,http://www.viewsonic.com/
74842,Approved,BenQ,GW2750HE,"Australia,New Zealand",China,68.568,LCD (LED),122.0,0.41,4.26971962193,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74842,Approved,BenQ,GW2750HM,"Australia,New Zealand",China,68.568,LCD (LED),122.0,0.41,4.26971962193,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74833,Approved,BenQ,GL2460HE,"Australia,New Zealand",China,60.969,LCD (LED),101.0,0.26,4.35991885332,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74833,Approved,BenQ,GL2460M,"Australia,New Zealand",China,60.969,LCD (LED),101.0,0.26,4.35991885332,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74833,Approved,BenQ,GL2460E,"Australia,New Zealand",China,60.969,LCD (LED),101.0,0.26,4.35991885332,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74833,Approved,BenQ,GL2460,"Australia,New Zealand",China,60.969,LCD (LED),101.0,0.26,4.35991885332,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74833,Approved,BenQ,GL2460HM,"Australia,New Zealand",China,60.969,LCD (LED),101.0,0.26,4.35991885332,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74542,Approved,ViewSonic,VS14863,"Australia,New Zealand",China,43.271,LCD,66.0,0.25,4.70050814952,4.5,,http://www.viewsonic.com/
74706,Approved,AOC,200LM00010,"Australia,New Zealand",China,50.779,LCD (LED),81.0,0.25,4.27732099141,4.0,,http://www.aocmonitorap.com/
73648,Approved,lenovo,LT1421wD,"Australia,Fiji,New Zealand",China,35.495,LCD,26.0,0.29,7.68949439232,7.0,http://www.tuv.com/,
74549,Approved,ViewSonic,VS13780,"Australia,New Zealand",China,48.141,LCD,56.0,0.2,5.77988653805,5.5,,http://www.viewsonic.com/
73207,Approved,Hewlett Packard Company,E221,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),75.0,0.21,5.04014740899,5.0,http://www.tuv.com/,
74689,Approved,ViewSonic,VS14818,"Australia,New Zealand",China,68.565,LCD (LED),109.0,0.32,4.77416115821,4.5,,http://www.viewsonic.com/
74813,Approved,BenQ,GW2760SE,"Australia,New Zealand",China,68.568,LCD (LED),144.0,0.21,3.52673487571,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74813,Approved,BenQ,GW2760S,"Australia,New Zealand",China,68.568,LCD (LED),144.0,0.21,3.52673487571,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74813,Approved,BenQ,GW2760HS,"Australia,New Zealand",China,68.568,LCD (LED),144.0,0.21,3.52673487571,3.5,http://www.benq.com.au/,http://benqshop.com.au/
75397,Approved,Fujitsu,B27T-7,"Australia,Fiji,New Zealand",China,68.599,LCD,86.0,0.31,5.83941094818,5.5,,
76250,Approved,LG,23CAT42KL,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",58.422,LCD (LED),80.0,0.38,5.14243206236,5.0,http://www.lge.com.au/,http://www.lge.com.au/
74665,Approved,DELL,P1913Sb,"Australia,Fiji,New Zealand",China,48.164,LCD (LED),50.0,0.2,6.51358495689,6.0,,
74543,Approved,ViewSonic,VS14517,"Australia,New Zealand",China,55.871,LCD,74.0,0.3,5.3752404456,5.0,,http://www.viewsonic.com/
74179,Approved,ASUS,MX239HR,"Australia,Fiji,New Zealand",China,58.385,LCD (LED),95.0,0.38,4.36687969406,4.0,http://www.asus.com/,http://www.asus.com/
74179,Approved,ASUS,MX239H,"Australia,Fiji,New Zealand",China,58.385,LCD (LED),95.0,0.38,4.36687969406,4.0,http://www.asus.com/,http://www.asus.com/
75191,Approved,DELL,U2414Hb,"Australia,Fiji,New Zealand",China,60.444,LCD,63.0,0.46,6.41905936603,6.0,,
75986,Approved,LG,24EB23PYC,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",60.969,LCD,80.0,0.33,5.40451046618,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76712,Approved,lenovo,LT1713pC,"Australia,Fiji,New Zealand",China,43.275,LCD,43.0,0.23,6.62108128463,6.0,,
74597,Approved,ViewSonic,VS14782,"Australia,New Zealand",China,59.809,LCD (LED),80.0,0.43,5.28574472036,5.0,,http://www.viewsonic.com/
75388,Approved,lenovo,LT2423wC,"Australia,Fiji,New Zealand",China,60.956,LCD,73.0,0.24,5.81323563289,5.5,,
76875,Approved,LG,E1910PW,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",48.183,LCD (LED),60.0,0.18,5.47398180615,5.0,http://www.lge.com.au/,http://www.lge.com.au/
75389,Approved,lenovo,LT2223pwC,"Australia,Fiji,New Zealand",China,54.611,LCD,80.0,0.42,4.74295819414,4.5,,
75276,Approved,acer,T232HL,"Australia,Fiji,New Zealand",China,58.422,LCD,81.0,0.32,5.08676153133,5.0,,
76874,Approved,LG,23CAV42KL,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",58.422,LCD (LED),80.0,0.38,5.14243206236,5.0,http://www.lge.com.au/,http://www.lge.com.au/
75232,Approved,HP,22fi (HSTND-3621-N),"Australia,New Zealand",China,54.621,LCD (LED),98.0,0.49,3.83481285282,3.5,http://www.amtran.com/,
76564,Approved,SAMSUNG ELECTRONICS,S24C650BW,"Australia,Fiji,New Zealand","""Korea, Republic of""",61.098,LCD (LED),95.0,0.16,4.80716291618,4.5,,http://www.samsung.com.au
75392,Approved,lenovo,LS2023wC,"Australia,Fiji,New Zealand",China,50.801,LCD,57.0,0.26,5.8544211939,5.5,,
76220,Approved,NEC,AS222WM,"Australia,New Zealand",China,54.621,LCD (LED),93.0,0.32,4.06951469869,4.0,http://www.nec-display.com/global/,http://www.nec.com.au
75983,Approved,LG,23EA53VA,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",58.422,LCD,80.0,0.29,5.14243206236,5.0,http://www.lge.com.au/,http://www.lge.com.au/
74374,Approved,ViewSonic,VS14833,"Australia,New Zealand",China,54.687,LCD (LED),68.0,0.31,5.47958970865,5.0,,http://www.viewsonic.com/
75399,Approved,lenovo,LT1423pwC,"Australia,Fiji,New Zealand",China,33.706,LCD,34.0,0.46,6.29186817423,6.0,,
77055,Approved,HP,V201,"Australia,Fiji,New Zealand",China,49.407,LCD (LED),65.0,0.3,5.09662883839,5.0,,
76340,Approved,hp,HSTND-3811-L,"Australia,New Zealand",China,54.687,LCD (LED),91.0,0.272,4.17391988479,4.0,,http://www.hp.com/
76340,Approved,hp,W2271d,"Australia,New Zealand",China,54.687,LCD (LED),91.0,0.272,4.17391988479,4.0,,http://www.hp.com/
75316,Approved,BenQ,BL902TM,"Australia,Fiji,New Zealand",China,48.193,LCD (LED),59.0,0.124,5.77475265064,5.5,,
74602,Approved,LG,24EN43VSA,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",59.81,LCD,70.0,0.291,5.88406326992,5.5,http://www.lge.com.au/,http://www.lge.com.au/
